Id,Category
8593,7
8594,8
8595,4
8596,1
8597,7
8598,1
8599,7
8600,6
8601,9
8602,5
8603,9
8604,2
8605,7
8606,7
8607,5
8608,0
8609,0
8610,7
8611,1
8612,2
8613,4
8614,6
8615,5
8616,2
8617,8
8618,5
8619,4
8620,2
8621,8
8622,1
8623,4
8624,4
8625,9
8626,6
8627,0
8628,6
8629,3
8630,7
8631,3
8632,7
8633,8
8634,1
8635,4
8636,6
8637,1
8638,3
8639,1
8640,3
8641,3
8642,4
8643,5
8644,8
8645,4
8646,1
8647,7
8648,9
8649,6
8650,5
8651,5
8652,3
8653,5
8654,1
8655,2
8656,5
8657,8
8658,5
8659,6
8660,6
8661,0
8662,6
8663,6
8664,3
8665,0
8666,5
8667,3
8668,7
8669,5
8670,1
8671,0
8672,9
8673,6
8674,1
8675,5
8676,7
8677,8
8678,3
8679,1
8680,3
8681,6
8682,2
8683,2
8684,0
8685,8
8686,1
8687,5
8688,4
8689,2
8690,2
8691,7
8692,2
8693,8
8694,6
8695,2
8696,7
8697,6
8698,3
8699,1
8700,9
8701,6
8702,6
8703,4
8704,1
8705,7
8706,1
8707,7
8708,4
8709,7
8710,9
8711,2
8712,9
8713,9
8714,9
8715,3
8716,8
8717,7
8718,9
8719,3
8720,5
8721,0
8722,1
8723,2
8724,0
8725,4
8726,1
8727,1
8728,7
8729,7
8730,2
8731,7
8732,5
8733,7
8734,4
8735,8
8736,6
8737,0
8738,8
8739,4
8740,5
8741,5
8742,7
8743,7
8744,6
8745,7
8746,9
8747,8
8748,0
8749,6
8750,2
8751,6
8752,4
8753,2
8754,3
8755,7
8756,9
8757,2
8758,3
8759,2
8760,5
8761,8
8762,7
8763,6
8764,8
8765,5
8766,2
8767,2
8768,4
8769,8
8770,2
8771,3
8772,1
8773,6
8774,1
8775,9
8776,0
8777,8
8778,4
8779,3
8780,2
8781,8
8782,8
8783,6
8784,8
8785,4
8786,1
8787,5
8788,7
8789,2
8790,8
8791,0
8792,5
8793,4
8794,6
8795,8
8796,1
8797,9
8798,3
8799,5
8800,4
8801,0
8802,2
8803,7
8804,6
8805,7
8806,1
8807,1
8808,4
8809,9
8810,3
8811,6
8812,3
8813,4
8814,6
8815,2
8816,6
8817,8
8818,2
8819,9
8820,2
8821,9
8822,5
8823,1
8824,0
8825,1
8826,1
8827,2
8828,8
8829,6
8830,0
8831,8
8832,0
8833,1
8834,5
8835,2
8836,0
8837,8
8838,6
8839,5
8840,7
8841,8
8842,2
8843,1
8844,8
8845,9
8846,9
8847,6
8848,4
8849,6
8850,8
8851,5
8852,7
8853,4
8854,3
8855,1
8856,6
8857,9
8858,2
8859,1
8860,0
8861,7
8862,6
8863,5
8864,7
8865,9
8866,0
8867,4
8868,5
8869,5
8870,2
8871,4
8872,7
8873,0
8874,5
8875,6
8876,8
8877,6
8878,4
8879,9
8880,4
8881,7
8882,2
8883,4
8884,0
8885,6
8886,2
8887,2
8888,3
8889,8
8890,6
8891,2
8892,0
8893,5
8894,6
8895,5
8896,4
8897,3
8898,6
8899,5
8900,4
8901,3
8902,3
8903,6
8904,2
8905,4
8906,1
8907,5
8908,3
8909,2
8910,6
8911,2
8912,0
8913,4
8914,0
8915,9
8916,8
8917,6
8918,5
8919,1
8920,0
8921,8
8922,8
8923,6
8924,8
8925,9
8926,6
8927,5
8928,6
8929,5
8930,3
8931,1
8932,5
8933,4
8934,3
8935,9
8936,8
8937,9
8938,8
8939,6
8940,8
8941,4
8942,7
8943,4
8944,6
8945,8
8946,5
8947,7
8948,9
8949,8
8950,0
8951,9
8952,7
8953,0
8954,1
8955,2
8956,9
8957,5
8958,4
8959,0
8960,1
8961,8
8962,8
8963,4
8964,1
8965,8
8966,4
8967,6
8968,2
8969,1
8970,2
8971,7
8972,7
8973,6
8974,7
8975,0
8976,8
8977,1
8978,3
8979,8
8980,8
8981,6
8982,8
8983,9
8984,5
8985,9
8986,8
8987,2
8988,4
8989,3
8990,0
8991,0
8992,5
8993,9
8994,7
8995,0
8996,6
8997,2
8998,5
8999,9
9000,6
9001,1
9002,8
9003,7
9004,3
9005,0
9006,2
9007,6
9008,8
9009,9
9010,1
9011,5
9012,6
9013,0
9014,9
9015,2
9016,5
9017,5
9018,9
9019,1
9020,2
9021,6
9022,3
9023,9
9024,4
9025,6
9026,6
9027,3
9028,3
9029,0
9030,6
9031,7
9032,0
9033,7
9034,2
9035,4
9036,5
9037,0
9038,4
9039,8
9040,2
9041,0
9042,1
9043,3
9044,9
9045,1
9046,1
9047,6
9048,1
9049,4
9050,6
9051,9
9052,0
9053,6
9054,2
9055,7
9056,3
9057,7
9058,3
9059,5
9060,5
9061,3
9062,4
9063,3
9064,4
9065,6
9066,3
9067,5
9068,2
9069,6
9070,2
9071,8
9072,0
9073,9
9074,2
9075,3
9076,1
9077,0
9078,2
9079,2
9080,9
9081,3
9082,3
9083,8
9084,6
9085,1
9086,6
9087,5
9088,0
9089,9
9090,0
9091,4
9092,6
9093,4
9094,9
9095,8
9096,2
9097,1
9098,9
9099,2
9100,2
9101,9
9102,8
9103,8
9104,3
9105,3
9106,8
9107,2
9108,4
9109,2
9110,2
9111,9
9112,2
9113,9
9114,5
9115,9
9116,3
9117,9
9118,0
9119,5
9120,8
9121,4
9122,8
9123,0
9124,1
9125,3
9126,5
9127,3
9128,2
9129,9
9130,5
9131,8
9132,1
9133,1
9134,5
9135,4
9136,6
9137,6
9138,2
9139,2
9140,9
9141,7
9142,9
9143,5
9144,0
9145,4
9146,2
9147,1
9148,3
9149,2
9150,8
9151,4
9152,6
9153,3
9154,4
9155,0
9156,0
9157,3
9158,3
9159,3
9160,7
9161,0
9162,3
9163,7
9164,4
9165,5
9166,9
9167,6
9168,7
9169,2
9170,9
9171,0
9172,3
9173,0
9174,8
9175,5
9176,6
9177,8
9178,7
9179,3
9180,3
9181,7
9182,9
9183,0
9184,3
9185,4
9186,3
9187,8
9188,5
9189,0
9190,8
9191,6
9192,5
9193,2
9194,6
9195,7
9196,4
9197,8
9198,2
9199,7
9200,4
9201,0
9202,5
9203,6
9204,7
9205,5
9206,6
9207,3
9208,1
9209,7
9210,1
9211,8
9212,4
9213,1
9214,3
9215,1
9216,2
9217,4
9218,9
9219,4
9220,3
9221,6
9222,7
9223,3
9224,7
9225,6
9226,9
9227,7
9228,7
9229,8
9230,2
9231,7
9232,6
9233,4
9234,3
9235,4
9236,5
9237,2
9238,2
9239,0
9240,1
9241,7
9242,7
9243,6
9244,5
9245,3
9246,0
9247,4
9248,4
9249,3
9250,1
9251,8
9252,3
9253,2
9254,8
9255,6
9256,9
9257,7
9258,0
9259,4
9260,0
9261,9
9262,6
9263,5
9264,6
9265,9
9266,1
9267,8
9268,0
9269,5
9270,5
9271,9
9272,5
9273,6
9274,0
9275,7
9276,6
9277,7
9278,1
9279,9
9280,5
9281,5
9282,5
9283,1
9284,4
9285,1
9286,1
9287,2
9288,4
9289,6
9290,3
9291,6
9292,4
9293,8
9294,0
9295,0
9296,5
9297,7
9298,5
9299,1
9300,1
9301,2
9302,4
9303,5
9304,6
9305,3
9306,5
9307,1
9308,3
9309,8
9310,8
9311,1
9312,9
9313,4
9314,2
9315,5
9316,9
9317,1
9318,1
9319,2
9320,3
9321,3
9322,2
9323,2
9324,1
9325,1
9326,1
9327,2
9328,7
9329,0
9330,8
9331,0
9332,9
9333,2
9334,3
9335,9
9336,9
9337,0
9338,6
9339,2
9340,8
9341,2
9342,1
9343,0
9344,1
9345,7
9346,7
9347,4
9348,4
9349,0
9350,5
9351,7
9352,4
9353,6
9354,0
9355,4
9356,7
9357,0
9358,1
9359,2
9360,1
9361,0
9362,6
9363,0
9364,8
9365,9
9366,0
9367,4
9368,1
9369,4
9370,9
9371,8
9372,1
9373,9
9374,2
9375,7
9376,5
9377,6
9378,4
9379,2
9380,2
9381,5
9382,7
9383,9
9384,0
9385,3
9386,9
9387,5
9388,2
9389,6
9390,1
9391,1
9392,7
9393,0
9394,4
9395,8
9396,3
9397,8
9398,0
9399,6
9400,0
9401,2
9402,3
9403,4
9404,3
9405,5
9406,6
9407,1
9408,1
9409,4
9410,2
9411,0
9412,4
9413,4
9414,6
9415,4
9416,8
9417,9
9418,4
9419,8
9420,0
9421,1
9422,2
9423,7
9424,6
9425,6
9426,1
9427,6
9428,5
9429,7
9430,0
9431,5
9432,2
9433,5
9434,4
9435,3
9436,9
9437,6
9438,1
9439,0
9440,9
9441,1
9442,8
9443,3
9444,9
9445,9
9446,8
9447,9
9448,0
9449,5
9450,6
9451,1
9452,6
9453,0
9454,1
9455,3
9456,8
9457,5
9458,3
9459,7
9460,6
9461,5
9462,7
9463,0
9464,8
9465,5
9466,5
9467,8
9468,5
9469,7
9470,9
9471,9
9472,8
9473,6
9474,8
9475,6
9476,4
9477,4
9478,9
9479,3
9480,2
9481,2
9482,3
9483,0
9484,9
9485,7
9486,9
9487,3
9488,2
9489,7
9490,5
9491,6
9492,6
9493,3
9494,1
9495,0
9496,0
9497,6
9498,5
9499,5
9500,8
9501,1
9502,0
9503,9
9504,6
9505,3
9506,4
9507,1
9508,4
9509,8
9510,4
9511,8
9512,9
9513,5
9514,0
9515,1
9516,5
9517,4
9518,9
9519,0
9520,3
9521,8
9522,4
9523,2
9524,3
9525,1
9526,5
9527,9
9528,4
9529,1
9530,7
9531,1
9532,2
9533,7
9534,0
9535,3
9536,8
9537,1
9538,2
9539,8
9540,9
9541,3
9542,0
9543,2
9544,6
9545,2
9546,7
9547,0
9548,8
9549,4
9550,4
9551,1
9552,0
9553,3
9554,6
9555,1
9556,2
9557,7
9558,4
9559,8
9560,7
9561,7
9562,4
9563,4
9564,7
9565,0
9566,1
9567,4
9568,9
9569,5
9570,0
9571,9
9572,8
9573,9
9574,4
9575,4
9576,6
9577,7
9578,5
9579,7
9580,6
9581,2
9582,9
9583,7
9584,8
9585,9
9586,9
9587,1
9588,1
9589,2
9590,9
9591,1
9592,7
9593,8
9594,2
9595,4
9596,8
9597,2
9598,1
9599,6
9600,4
9601,6
9602,4
9603,6
9604,8
9605,0
9606,5
9607,5
9608,1
9609,0
9610,8
9611,9
9612,6
9613,6
9614,8
9615,7
9616,4
9617,1
9618,3
9619,3
9620,7
9621,7
9622,0
9623,8
9624,6
9625,7
9626,3
9627,3
9628,8
9629,4
9630,2
9631,1
9632,7
9633,3
9634,4
9635,9
9636,2
9637,5
9638,4
9639,3
9640,0
9641,3
9642,5
9643,5
9644,4
9645,7
9646,8
9647,5
9648,8
9649,1
9650,4
9651,0
9652,3
9653,3
9654,7
9655,8
9656,7
9657,7
9658,6
9659,5
9660,2
9661,2
9662,2
9663,7
9664,7
9665,9
9666,5
9667,4
9668,2
9669,8
9670,9
9671,3
9672,4
9673,0
9674,2
9675,7
9676,5
9677,6
9678,9
9679,8
9680,2
9681,3
9682,1
9683,4
9684,0
9685,0
9686,4
9687,3
9688,2
9689,3
9690,5
9691,5
9692,2
9693,8
9694,5
9695,2
9696,4
9697,0
9698,2
9699,8
9700,7
9701,3
9702,4
9703,1
9704,1
9705,9
9706,9
9707,0
9708,8
9709,7
9710,0
9711,0
9712,6
9713,8
9714,1
9715,0
9716,3
9717,6
9718,0
9719,8
9720,5
9721,8
9722,1
9723,0
9724,0
9725,7
9726,5
9727,2
9728,8
9729,9
9730,9
9731,6
9732,2
9733,7
9734,2
9735,7
9736,1
9737,6
9738,4
9739,1
9740,3
9741,2
9742,8
9743,2
9744,7
9745,1
9746,5
9747,9
9748,4
9749,6
9750,2
9751,3
9752,4
9753,3
9754,4
9755,9
9756,9
9757,9
9758,6
9759,1
9760,5
9761,5
9762,2
9763,4
9764,2
9765,0
9766,4
9767,2
9768,5
9769,6
9770,2
9771,3
9772,2
9773,2
9774,9
9775,2
9776,7
9777,4
9778,2
9779,7
9780,4
9781,7
9782,2
9783,8
9784,0
9785,3
9786,5
9787,1
9788,7
9789,0
9790,0
9791,4
9792,0
9793,2
9794,9
9795,9
9796,7
9797,7
9798,2
9799,9
9800,3
9801,0
9802,4
9803,0
9804,6
9805,0
9806,2
9807,5
9808,8
9809,5
9810,0
9811,4
9812,9
9813,7
9814,5
9815,0
9816,2
9817,6
9818,5
9819,5
9820,6
9821,2
9822,0
9823,9
9824,9
9825,6
9826,1
9827,3
9828,5
9829,7
9830,4
9831,2
9832,1
9833,1
9834,0
9835,2
9836,4
9837,6
9838,5
9839,7
9840,2
9841,9
9842,1
9843,2
9844,8
9845,6
9846,0
9847,8
9848,7
9849,0
9850,1
9851,5
9852,7
9853,4
9854,3
9855,4
9856,0
9857,3
9858,3
9859,0
9860,4
9861,3
9862,1
9863,5
9864,5
9865,9
9866,5
9867,2
9868,4
9869,0
9870,3
9871,6
9872,8
9873,8
9874,0
9875,9
9876,1
9877,1
9878,0
9879,3
9880,8
9881,1
9882,4
9883,8
9884,7
9885,0
9886,3
9887,8
9888,5
9889,6
9890,4
9891,0
9892,5
9893,4
9894,9
9895,8
9896,0
9897,7
9898,7
9899,4
9900,9
9901,0
9902,0
9903,1
9904,4
9905,1
9906,7
9907,5
9908,8
9909,0
9910,6
9911,7
9912,4
9913,4
9914,7
9915,8
9916,2
9917,9
9918,4
9919,5
9920,8
9921,6
9922,0
9923,0
9924,7
9925,5
9926,1
9927,5
9928,9
9929,2
9930,2
9931,0
9932,0
9933,1
9934,1
9935,6
9936,2
9937,3
9938,7
9939,5
9940,0
9941,7
9942,3
9943,7
9944,1
9945,6
9946,4
9947,3
9948,4
9949,4
9950,4
9951,4
9952,2
9953,0
9954,5
9955,1
9956,4
9957,0
9958,3
9959,2
9960,3
9961,8
9962,8
9963,5
9964,8
9965,2
9966,5
9967,4
9968,3
9969,9
9970,4
9971,5
9972,9
9973,1
9974,8
9975,9
9976,2
9977,2
9978,2
9979,9
9980,5
9981,7
9982,2
9983,4
9984,6
9985,9
9986,4
9987,8
9988,4
9989,7
9990,0
9991,3
9992,9
9993,0
9994,7
9995,5
9996,2
9997,1
9998,6
9999,3
